2016-10-06 18:00:00	28.7	62	3.8	1215.8
2016-10-06 19:00:00	28.6	60	3.3	1181.5
2016-10-06 20:00:00	28.5	64	3.6	1150.4
2016-10-06 21:00:00	28.5	64	2.3	1111.9
2016-10-06 22:00:00	28.5	64	3.6	1056.9
2016-10-06 23:00:00	28.5	67	3.2	1017.8
2016-10-07 00:00:00	27.9	71	2.7	948.2
2016-10-07 01:00:00	27.7	71	4.6	889.5
2016-10-07 02:00:00	26.3	82	2.4	846.8
2016-10-07 03:00:00	27	78	2.4	815
2016-10-07 04:00:00	26.7	78	2.4	789.4
2016-10-07 05:00:00	27.1	71	2.5	789.4
2016-10-07 06:00:00	27.7	65	2.5	801.5
2016-10-07 07:00:00	26.9	71	2.9	840.3
2016-10-07 08:00:00	26.4	74	2.7	965.1
2016-10-07 09:00:00	26.4	79	2	1125.5
2016-10-07 10:00:00	26.8	77	3.2	1174.9
2016-10-07 11:00:00	26.5	80	2.8	1222.4
2016-10-07 12:00:00	26.6	80	3	1167.5
2016-10-07 13:00:00	27.1	80	3.3	1166.1
2016-10-07 14:00:00	27.3	76	1.1	1206.7
2016-10-07 15:00:00	27.2	76	2.4	1188
2016-10-07 16:00:00	27.6	72	2.2	1189.4
2016-10-07 17:00:00	27	71	1.6	1170.3
2016-10-07 18:00:00	26.3	77	2.6	1163.9
2016-10-07 19:00:00	26.5	79	0.7	1141.8
2016-10-07 20:00:00	26.6	78	1.5	1104
2016-10-07 21:00:00	25.6	84	1.3	1066.7
2016-10-07 22:00:00	25.1	86	1.7	994.2
2016-10-07 23:00:00	25.1	87	1.1	963.5
2016-10-08 00:00:00	24.8	88	0.1	913.8
2016-10-08 01:00:00	24.7	88	1	872.5
2016-10-08 02:00:00	24.5	88	0.3	817.1
2016-10-08 03:00:00	24.4	89	0	794.7
2016-10-08 04:00:00	24.4	91	0.2	784.5
2016-10-08 05:00:00	24.4	93	0	774.1
2016-10-08 06:00:00	24.4	91	0.6	766.2
2016-10-08 07:00:00	24.6	92	0.9	802.5
2016-10-08 08:00:00	25.8	88	0	837
2016-10-08 09:00:00	27.2	82	0.4	917.9
2016-10-08 10:00:00	28.8	74	0.5	967
2016-10-08 11:00:00	30.1	65	0.4	1022.1
2016-10-08 12:00:00	31.2	60	1.2	1038.1
2016-10-08 13:00:00	30.8	61	1.1	1027.4
2016-10-08 14:00:00	29.5	66	1.5	1035.3
2016-10-08 15:00:00	26.7	85	1.4	1018.3
2016-10-08 16:00:00	26.2	87	1.6	1013
2016-10-08 17:00:00	26	87	0.9	1017.6
2016-10-08 18:00:00	25.4	88	0.9	1036.1
2016-10-08 19:00:00	25.4	87	0.1	1041.2
2016-10-08 20:00:00	25.6	85	1.7	1018.1
2016-10-08 21:00:00	25.4	85	1.5	1003.3
2016-10-08 22:00:00	24.7	85	2.5	941
2016-10-08 23:00:00	24.4	85	3.1	906.2
2016-10-09 00:00:00	24.3	83	2.2	840.6
2016-10-09 01:00:00	23.6	85	1.9	798.1
2016-10-09 02:00:00	23.6	83	1.7	758.9
2016-10-09 03:00:00	23.8	82	2.1	736.7
2016-10-09 04:00:00	23.6	81	2.3	719.6
2016-10-09 05:00:00	23.5	82	2.5	710.5
2016-10-09 06:00:00	23.3	82	2.3	717.2
2016-10-09 07:00:00	23.2	80	2.5	711.2
2016-10-09 08:00:00	22.9	79	2.4	741.3
2016-10-09 09:00:00	23.3	78	2.7	792.3
2016-10-09 10:00:00	23.4	79	3	805.3
2016-10-09 11:00:00	23.5	78	2.4	840.6
2016-10-09 12:00:00	23.3	78	1.4	851.7
